uid,entity_type,channel,registrar,callsign,fccid,serial_num,rcamsl_meters,rcagl_meters,rchaat_meters,location_type,latitude,longitude,azimuth,circle_radius_meters,keyhole_radius_meters,geometry,parent_callsign,parent_latitude,parent_longitude,registrant,event_start,event_end,event_duration_secs,event_rrule
130809SPBR0000001,LP_AUX,24;28;49;30;44,SPBR,WQOP988,,,,,,MULTI_POINT,,,,,,44.883926 -93.210411; 44.862021 -93.352246; 44.873617 -93.224401; 44.941807 -93.065057; 45.305803 -93.620939; 44.980115 -93.173182; 44.946409 -93.089240; 44.968275 -93.437412; 44.794886 -93.528092; 44.977990 -93.255354; 44.944602 -93.101041; 44.854713 -93.242211; 44.968123 -93.289311; 44.788597 -93.479276; 45.198611 -93.386718; 44.787204 -93.602582; 44.880505 -93.325596; 44.738465 -92.889930; 44.957510 -93.102779; 44.972950 -93.274655; 44.829822 -93.456230; 45.038036 -92.801267; 44.024607 -92.465916; 44.976578 -93.227406,,,,"WCCO Television|Gary Kroger|90 South 11th Street\nMinneapolis, MN 55403\nUS||612-330-2794",2014/03/10-05:01:00.000,,84600,FREQ=DAILY;UNTIL=20140810T050000Z;INTERVAL=1;WKST=SU
130507SPBR0000004,LP_AUX,22;10;23;28,SPBR,WQOW,,,,,,MULTI_POINT,,,,,,44.821999 -91.535425; 44.820569 -91.553289; 44.796183 -91.472142; 44.794307 -91.505644; 44.798815 -91.500623; 44.819421 -91.490724; 44.800908 -91.518716; 44.788734 -91.505172; 44.768766 -91.469464; 44.831709 -91.525211; 44.761111 -91.456667; 44.803238 -91.480622; 44.789686 -91.485193; 44.853055 -91.462084; 44.811897 -91.497392; 44.806686 -91.515127; 44.845450 -91.466418; 44.786489 -91.449547; 44.781006 -91.471445; 44.812957 -91.485859; 44.851371 -91.478777; 44.808574 -91.519370; 44.845229 -91.483257; 44.808260 -91.503717; 44.835148 -91.460216,,,,"WQOW TV-18|Todd Zschernitz|5545 State Road 93\nEau Claire, WI 54701\nUS|tzschernitz@wqow.com|715-835-1881",2014/05/08-04:30:00.000,,84600,FREQ=DAILY;UNTIL=20150509T040000Z;INTERVAL=1;WKST=SU
140415SPBR0000002,LP_AUX,22;5,SPBR,WXOW,,,,,,MULTI_POINT,,,,,,43.879848 -91.191531; 43.883527 -91.176052; 43.811227 -91.244802; 43.811096 -91.248533; 43.859511 -91.304648; 43.899555 -91.104689; 43.816124 -91.227829; 43.794401 -91.247726; 43.802090 -91.244047; 43.877707 -91.214225; 43.793313 -91.218785; 43.844579 -91.234310; 43.806766 -91.367371; 43.967009 -91.264337; 43.816403 -91.248096; 43.883735 -91.230340; 43.868600 -91.195375; 43.875329 -91.263599; 43.803996 -91.241337; 43.908020 -91.240758; 43.808157 -91.239755; 43.813008 -91.249217; 43.836069 -91.250312; 43.809431 -91.252221; 43.812234 -91.255741,,,,"WXOW WQOW TELEVISION|DAN RASMUSSEN|3705 COUNTY 25\nLA CRESCENT, MN 55947\nUS|drasmussen@wxow.com|507-895-9878",2014/04/15-17:00:00.000,,84600,FREQ=DAILY;UNTIL=20141102T173000Z;INTERVAL=1;WKST=SU
140415SPBR0000002,LP_AUX,22;5,SPBR,WXOW,,,,,,MULTI_POINT,,,,,,43.879848 -91.191531; 43.883527 -91.176052; 43.811227 -91.244802; 43.811096 -91.248533; 43.859511 -91.304648; 43.899555 -91.104689; 43.816124 -91.227829; 43.794401 -91.247726; 43.802090 -91.244047; 43.877707 -91.214225; 43.793313 -91.218785; 43.844579 -91.234310; 43.806766 -91.367371; 43.967009 -91.264337; 43.816403 -91.248096; 43.883735 -91.230340; 43.868600 -91.195375; 43.875329 -91.263599; 43.803996 -91.241337; 43.908020 -91.240758; 43.808157 -91.239755; 43.813008 -91.249217; 43.836069 -91.250312; 43.809431 -91.252221; 43.812234 -91.255741,,,,"WXOW WQOW TELEVISION|DAN RASMUSSEN|3705 COUNTY 25\nLA CRESCENT, MN 55947\nUS|drasmussen@wxow.com|507-895-9878",2014/11/02-18:00:00.000,,84600,FREQ=DAILY;UNTIL=20150308T163000Z;INTERVAL=1;WKST=SU
140415SPBR0000002,LP_AUX,22;5,SPBR,WXOW,,,,,,MULTI_POINT,,,,,,43.879848 -91.191531; 43.883527 -91.176052; 43.811227 -91.244802; 43.811096 -91.248533; 43.859511 -91.304648; 43.899555 -91.104689; 43.816124 -91.227829; 43.794401 -91.247726; 43.802090 -91.244047; 43.877707 -91.214225; 43.793313 -91.218785; 43.844579 -91.234310; 43.806766 -91.367371; 43.967009 -91.264337; 43.816403 -91.248096; 43.883735 -91.230340; 43.868600 -91.195375; 43.875329 -91.263599; 43.803996 -91.241337; 43.908020 -91.240758; 43.808157 -91.239755; 43.813008 -91.249217; 43.836069 -91.250312; 43.809431 -91.252221; 43.812234 -91.255741,,,,"WXOW WQOW TELEVISION|DAN RASMUSSEN|3705 COUNTY 25\nLA CRESCENT, MN 55947\nUS|drasmussen@wxow.com|507-895-9878",2015/03/08-17:00:00.000,,84600,FREQ=DAILY;UNTIL=20150416T050000Z;INTERVAL=1;WKST=SU
140417SPBR0000003,LP_AUX,40,SPBR,KWWL,,,,,,MULTI_POINT,,,,,,42.859963 -92.084179,,,,"KWWL Television, INC.|Daniel Whealy|500 E. 4th St.\nWaterloo, IA 50703\nUS|dwhealy@kwwl.com|3192911206",2014/04/17-23:00:00.000,2014/04/17-23:30:00.000,,
140212SPBR0000001,LP_AUX,32;33;31,SPBR,WQKR925,,,,,,MULTI_POINT,,,,,,44.491083 -88.092306; 43.984256 -88.578430; 44.513730 -88.007701; 44.502599 -88.059669; 44.261931 -88.415385; 44.088606 -87.657584,,,,"Journal Broadcast Group|Dave Driessen|1391 North Road\nGreen Bay, WI 54313\nUS|ddriessen@nbc26.com|9204942626",2014/02/11-10:00:00.000,,84600,FREQ=DAILY;UNTIL=20140309T083000Z;INTERVAL=1;WKST=SU
140212SPBR0000001,LP_AUX,32;33;31,SPBR,WQKR925,,,,,,MULTI_POINT,,,,,,44.491083 -88.092306; 43.984256 -88.578430; 44.513730 -88.007701; 44.502599 -88.059669; 44.261931 -88.415385; 44.088606 -87.657584,,,,"Journal Broadcast Group|Dave Driessen|1391 North Road\nGreen Bay, WI 54313\nUS|ddriessen@nbc26.com|9204942626",2014/03/09-09:00:00.000,,84600,FREQ=DAILY;UNTIL=20141102T093000Z;INTERVAL=1;WKST=SU
140212SPBR0000001,LP_AUX,32;33;31,SPBR,WQKR925,,,,,,MULTI_POINT,,,,,,44.491083 -88.092306; 43.984256 -88.578430; 44.513730 -88.007701; 44.502599 -88.059669; 44.261931 -88.415385; 44.088606 -87.657584,,,,"Journal Broadcast Group|Dave Driessen|1391 North Road\nGreen Bay, WI 54313\nUS|ddriessen@nbc26.com|9204942626",2014/11/02-10:00:00.000,,84600,FREQ=DAILY;UNTIL=20150211T060000Z;INTERVAL=1;WKST=SU
140515SPBR0000003,LP_AUX,42;11;44;27;26;49;13;31,SPBR,WISN-TV,,,,,,MULTI_POINT,,,,,,43.039651 -87.937041,,,,"WISN-TV Hearst Television, Inc.|Tony Coleman|759 North 19th Street\nMilwaukee, WI 53233\nUS|tcoleman@hearst.com|414-937-3375",2014/05/15-08:00:00.000,,79200,FREQ=DAILY;UNTIL=20141102T020000Z;INTERVAL=1;WKST=SU
140515SPBR0000003,LP_AUX,42;11;44;27;26;49;13;31,SPBR,WISN-TV,,,,,,MULTI_POINT,,,,,,43.039651 -87.937041,,,,"WISN-TV Hearst Television, Inc.|Tony Coleman|759 North 19th Street\nMilwaukee, WI 53233\nUS|tcoleman@hearst.com|414-937-3375",2014/11/02-09:00:00.000,,79200,FREQ=DAILY;UNTIL=20150309T060000Z;INTERVAL=1;WKST=SU
140515SPBR0000003,LP_AUX,42;11;44;27;26;49;13;31,SPBR,WISN-TV,,,,,,MULTI_POINT,,,,,,43.039651 -87.937041,,,,"WISN-TV Hearst Television, Inc.|Tony Coleman|759 North 19th Street\nMilwaukee, WI 53233\nUS|tcoleman@hearst.com|414-937-3375",2015/03/09-08:00:00.000,,79200,FREQ=DAILY;UNTIL=20150516T050000Z;INTERVAL=1;WKST=SU
130503SPBR0000002,LP_AUX,29;30;44,SPBR,WKOW,,,,,,MULTI_POINT,,,,,,42.961700 -90.130400; 43.470400 -89.733700; 43.076400 -89.431100; 43.079300 -89.389900; 43.059800 -89.403200; 43.072000 -89.397500; 43.465800 -89.735300; 43.065500 -89.401800; 43.047000 -89.379000; 43.072800 -89.381900; 43.075300 -89.403800; 43.131100 -89.366600; 42.682400 -90.118300; 42.683300 -89.018800; 43.036900 -89.408000; 43.071100 -89.412000; 43.073500 -89.391700; 43.136000 -89.346300; 43.541000 -89.460600; 43.002900 -88.807000; 43.052000 -89.477300; 43.048400 -89.487100,,,,"WKOW Television Inc.|Robert Goessling|5727 Tokay Blvd.\nMadison, WI 53719\nUS|bgoessling@wkow.com|608-661-2770",2014/04/21-09:00:00.000,,84600,FREQ=DAILY;UNTIL=20150422T050000Z;INTERVAL=1;WKST=SU
140612SPBR0000005,LP_AUX,39;22;40,SPBR,WQOA525,,,,,,MULTI_POINT,,,,,,43.030000 -89.504722,,,,"Television Wisconsin, Inc|Leonard Charles|7025 Raymond Road\nMadison, WI 53719\nUS|Lcharles@wisctv.com|608-277-5154",2014/06/12-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T053000Z;INTERVAL=1;WKST=SU
140612SPBR0000005,LP_AUX,39;22;40,SPBR,WQOA525,,,,,,MULTI_POINT,,,,,,43.030000 -89.504722,,,,"Television Wisconsin, Inc|Leonard Charles|7025 Raymond Road\nMadison, WI 53719\nUS|Lcharles@wisctv.com|608-277-5154",2014/11/03-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20150309T043000Z;INTERVAL=1;WKST=SU
140612SPBR0000005,LP_AUX,39;22;40,SPBR,WQOA525,,,,,,MULTI_POINT,,,,,,43.030000 -89.504722,,,,"Television Wisconsin, Inc|Leonard Charles|7025 Raymond Road\nMadison, WI 53719\nUS|Lcharles@wisctv.com|608-277-5154",2015/03/09-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150612T050000Z;INTERVAL=1;WKST=SU
140417SPBR0000004,LP_AUX,30;43;29;22;25,SPBR,WREX,,,,,,MULTI_POINT,,,,,,42.297487 -89.236685; 42.269191 -89.091346,,,,"WREX TELEVISION LLC|PETER GUNGEL|10322 AUBURN RD.\nROCKFORD, IL 61105\nUS|pgungel@wrex.com|8153357795",2014/04/18-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T053000Z;INTERVAL=1;WKST=SU
140417SPBR0000004,LP_AUX,30;43;29;22;25,SPBR,WREX,,,,,,MULTI_POINT,,,,,,42.297487 -89.236685; 42.269191 -89.091346,,,,"WREX TELEVISION LLC|PETER GUNGEL|10322 AUBURN RD.\nROCKFORD, IL 61105\nUS|pgungel@wrex.com|8153357795",2014/11/03-06:00:00.000,,84600,FREQ=DAILY;UNTIL=20150309T043000Z;INTERVAL=1;WKST=SU
140417SPBR0000004,LP_AUX,30;43;29;22;25,SPBR,WREX,,,,,,MULTI_POINT,,,,,,42.297487 -89.236685; 42.269191 -89.091346,,,,"WREX TELEVISION LLC|PETER GUNGEL|10322 AUBURN RD.\nROCKFORD, IL 61105\nUS|pgungel@wrex.com|8153357795",2015/03/09-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150419T050000Z;INTERVAL=1;WKST=SU
140101KEYB8867346,LP_AUX,22;26;28;35;41;42;46;49,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,41.889867 -87.621486,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/01/01-06:00:00.000,2015/01/01-05:59:59.000,,
140211SPBR0000006,LP_AUX,28;26,SPBR,WQNJ301,,,,,,MULTI_POINT,,,,,,41.890417 -87.623694,,,,"CNN America, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/02/11-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T033000Z;INTERVAL=1;WKST=SU
140211SPBR0000006,LP_AUX,28;26,SPBR,WQNJ301,,,,,,MULTI_POINT,,,,,,41.890417 -87.623694,,,,"CNN America, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/03/10-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20141103T043000Z;INTERVAL=1;WKST=SU
140211SPBR0000006,LP_AUX,28;26,SPBR,WQNJ301,,,,,,MULTI_POINT,,,,,,41.890417 -87.623694,,,,"CNN America, Inc.|Junan Gibson|One CNN Center\nAtlanta, GA 30303\nUS|Junan.Gibson@turner.com|404-827-1500",2014/11/03-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150211T050000Z;INTERVAL=1;WKST=SU
131211KEYB3114482,LP_AUX,22;26;28;35;41;42;46;49,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,41.890767 -87.624253,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2013/12/11-21:00:00.000,2014/01/11-05:45:00.000,,
131030SPBR0000003,LP_AUX,49;22;35;41;28;46,SPBR,WQSB227,,,,,,MULTI_QUAD,,,,,,41.886880 -87.648940; 41.886943 -87.625594; 41.905343 -87.626109; 41.905024 -87.649283,,,,"Chicago Audio Works, Inc.|Scott D. Smith|1644 N. Honore St. #301\nChicago, IL 60622\nUS||312-337-8282",2013/11/04-13:00:00.000,,54000,"FREQ=DAILY;UNTIL=20140309T040000Z;INTERVAL=1;BYDAY=MO,TU,WE,TH,FR,SA;WKST=SU"
131030SPBR0000003,LP_AUX,49;22;35;41;28;46,SPBR,WQSB227,,,,,,MULTI_QUAD,,,,,,41.886880 -87.648940; 41.886943 -87.625594; 41.905343 -87.626109; 41.905024 -87.649283,,,,"Chicago Audio Works, Inc.|Scott D. Smith|1644 N. Honore St. #301\nChicago, IL 60622\nUS||312-337-8282",2014/03/10-12:00:00.000,,54000,"FREQ=DAILY;UNTIL=20140801T050000Z;INTERVAL=1;BYDAY=MO,TU,WE,TH,FR,SA;WKST=SU"
140610SPBR0000005,LP_AUX,15;48;46;50;51;49;47;16;14,SPBR,WQUA844,,,,,,MULTI_POINT,,,,,,41.103740 -85.190550,,,,"TRI-STATE CHRISTIAN TV|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/06/10-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20141102T040000Z;INTERVAL=1;WKST=SU
140610SPBR0000005,LP_AUX,15;48;46;50;51;49;47;16;14,SPBR,WQUA844,,,,,,MULTI_POINT,,,,,,41.103740 -85.190550,,,,"TRI-STATE CHRISTIAN TV|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/11/02-12:30:00.000,,59400,FREQ=DAILY;UNTIL=20150308T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000005,LP_AUX,15;48;46;50;51;49;47;16;14,SPBR,WQUA844,,,,,,MULTI_POINT,,,,,,41.103740 -85.190550,,,,"TRI-STATE CHRISTIAN TV|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2015/03/08-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20150611T040000Z;INTERVAL=1;WKST=SU
130430SPBR0000001,LP_AUX,23;24,SPBR,WSJV,,,,,,MULTI_POINT,,,,,,41.725270 -86.177262; 41.706129 -86.175041; 41.626687 -86.174247; 42.109601 -86.487256; 41.695605 -86.239994; 41.664153 -86.182337; 41.718999 -86.186103; 41.679739 -85.992415; 41.666164 -86.257675; 41.691617 -86.235557; 41.645362 -86.002446; 41.699893 -86.228766; 41.675110 -86.253217; 41.651976 -85.984046; 41.627914 -86.251634; 41.684719 -85.971853; 41.698591 -86.233889; 41.700282 -86.312757; 41.670540 -86.256773; 41.683218 -86.250653; 41.626687 -86.230971,,,,"WSJV Television, Inc.|Adam Bull|P.O. Box 28\nSouth Bend, IN 46624\nUS|abull@fox28.com|574-679-9758",2014/04/16-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20150417T040000Z;INTERVAL=1;WKST=SU
140610SPBR0000006,LP_AUX,39;21;36;30;23;27;35;2;50;43;31;42;26;32;34;28;38;40;51;22;47,SPBR,WQUB981,,,,,,MULTI_POINT,,,,,,42.955270 -85.901730,,,,"TCT OF MICHIGAN, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/06/10-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20141102T040000Z;INTERVAL=1;WKST=SU
140610SPBR0000006,LP_AUX,39;21;36;30;23;27;35;2;50;43;31;42;26;32;34;28;38;40;51;22;47,SPBR,WQUB981,,,,,,MULTI_POINT,,,,,,42.955270 -85.901730,,,,"TCT OF MICHIGAN, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/11/02-12:30:00.000,,59400,FREQ=DAILY;UNTIL=20150308T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000006,LP_AUX,39;21;36;30;23;27;35;2;50;43;31;42;26;32;34;28;38;40;51;22;47,SPBR,WQUB981,,,,,,MULTI_POINT,,,,,,42.955270 -85.901730,,,,"TCT OF MICHIGAN, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2015/03/08-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20150611T040000Z;INTERVAL=1;WKST=SU
130314SPBR0000004,LP_AUX,5;44;20;6;25;9;39;29;27;38,SPBR,WNEM-TV,,,,,,MULTI_POINT,,,,,,43.433699 -83.937841,,,,"WNEM-TV|Doug Moiles|107 N. Franklin St\nSaginaw, MI 48607\nUS||989 758-2044",2014/03/03-05:00:00.000,,84600,FREQ=DAILY;UNTIL=20140310T033000Z;INTERVAL=1;WKST=SU
130314SPBR0000004,LP_AUX,5;44;20;6;25;9;39;29;27;38,SPBR,WNEM-TV,,,,,,MULTI_POINT,,,,,,43.433699 -83.937841,,,,"WNEM-TV|Doug Moiles|107 N. Franklin St\nSaginaw, MI 48607\nUS||989 758-2044",2014/03/10-04:00:00.000,,84600,FREQ=DAILY;UNTIL=20150304T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000009,LP_AUX,33;18;29;41;40;35;50;19;47;26;45;6;2;7;27;44;5;21;31;23;43;39;34;10;32;51;38;49;42;9;20;25;8,SPBR,WQUB978,,,,,,MULTI_POINT,,,,,,43.484100 -83.968280,,,,"TCT OF MICHIGAN, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/06/10-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20141102T040000Z;INTERVAL=1;WKST=SU
140610SPBR0000009,LP_AUX,33;18;29;41;40;35;50;19;47;26;45;6;2;7;27;44;5;21;31;23;43;39;34;10;32;51;38;49;42;9;20;25;8,SPBR,WQUB978,,,,,,MULTI_POINT,,,,,,43.484100 -83.968280,,,,"TCT OF MICHIGAN, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/11/02-12:30:00.000,,59400,FREQ=DAILY;UNTIL=20150308T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000009,LP_AUX,33;18;29;41;40;35;50;19;47;26;45;6;2;7;27;44;5;21;31;23;43;39;34;10;32;51;38;49;42;9;20;25;8,SPBR,WQUB978,,,,,,MULTI_POINT,,,,,,43.484100 -83.968280,,,,"TCT OF MICHIGAN, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2015/03/08-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20150611T040000Z;INTERVAL=1;WKST=SU
140304SPBR0000002,LP_AUX,25;32;29;49;46;31;27,SPBR,wkbd-tv,,,,,,MULTI_POINT,,,,,,42.485000 -83.310000,,,,"WKBD-TV|Chuck Davis|26905 West 11 Mile\nSouthfield, MI 48033\nUS|cjdavis@cbs.com|2483517929",2014/03/04-12:00:00.000,,72000,FREQ=DAILY;UNTIL=20140309T070000Z;INTERVAL=1;WKST=SU
140304SPBR0000002,LP_AUX,25;32;29;49;46;31;27,SPBR,wkbd-tv,,,,,,MULTI_POINT,,,,,,42.485000 -83.310000,,,,"WKBD-TV|Chuck Davis|26905 West 11 Mile\nSouthfield, MI 48033\nUS|cjdavis@cbs.com|2483517929",2014/03/09-11:00:00.000,,72000,FREQ=DAILY;UNTIL=20141102T080000Z;INTERVAL=1;WKST=SU
140304SPBR0000002,LP_AUX,25;32;29;49;46;31;27,SPBR,wkbd-tv,,,,,,MULTI_POINT,,,,,,42.485000 -83.310000,,,,"WKBD-TV|Chuck Davis|26905 West 11 Mile\nSouthfield, MI 48033\nUS|cjdavis@cbs.com|2483517929",2014/11/02-12:00:00.000,,72000,FREQ=DAILY;UNTIL=20150305T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000007,LP_AUX,9;6;48;38;2;25;42;35;5;27;32;22;24;31;51;16;36;29;46;49;30,SPBR,WQUB979,,,,,,MULTI_POINT,,,,,,42.415210 -83.250050,,,,"TCT OF MICHIGAN, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/06/10-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20141102T040000Z;INTERVAL=1;WKST=SU
140610SPBR0000007,LP_AUX,9;6;48;38;2;25;42;35;5;27;32;22;24;31;51;16;36;29;46;49;30,SPBR,WQUB979,,,,,,MULTI_POINT,,,,,,42.415210 -83.250050,,,,"TCT OF MICHIGAN, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/11/02-12:30:00.000,,59400,FREQ=DAILY;UNTIL=20150308T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000007,LP_AUX,9;6;48;38;2;25;42;35;5;27;32;22;24;31;51;16;36;29;46;49;30,SPBR,WQUB979,,,,,,MULTI_POINT,,,,,,42.415210 -83.250050,,,,"TCT OF MICHIGAN, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2015/03/08-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20150611T040000Z;INTERVAL=1;WKST=SU
140610SPBR0000002,LP_AUX,25;48;43;46;21;44;27;51;13;33;38;32;22;2;42;31;40,SPBR,WQUB971,,,,,,MULTI_POINT,,,,,,41.115630 -81.465050,,,,"RADIANT LIFE MINISTRIES, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/06/10-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20141102T040000Z;INTERVAL=1;WKST=SU
140610SPBR0000002,LP_AUX,25;48;43;46;21;44;27;51;13;33;38;32;22;2;42;31;40,SPBR,WQUB971,,,,,,MULTI_POINT,,,,,,41.115630 -81.465050,,,,"RADIANT LIFE MINISTRIES, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2014/11/02-12:30:00.000,,59400,FREQ=DAILY;UNTIL=20150308T050000Z;INTERVAL=1;WKST=SU
140610SPBR0000002,LP_AUX,25;48;43;46;21;44;27;51;13;33;38;32;22;2;42;31;40,SPBR,WQUB971,,,,,,MULTI_POINT,,,,,,41.115630 -81.465050,,,,"RADIANT LIFE MINISTRIES, INC|MICHAEL J. DALY|11717 ROUTE 37\nMARION, IL 62959\nUS|mjd@tct.tv|618-997-4700",2015/03/08-11:30:00.000,,59400,FREQ=DAILY;UNTIL=20150611T040000Z;INTERVAL=1;WKST=SU
140117SPBR0000001,LP_AUX,38;32;35;31,SPBR,WQTE360,,,,,,MULTI_POINT,,,,,,41.099604 -80.651573; 41.237971 -80.822006,,,,"WFMJ Television, Inc.|Bob Flis|101 West Boardman Street\nYoungstown, OH 44503\nUS|bflis@wfmj.com|330-716-0359",2014/01/01-09:00:00.000,,72000,FREQ=DAILY;UNTIL=20140309T050000Z;INTERVAL=1;WKST=SU
140117SPBR0000001,LP_AUX,38;32;35;31,SPBR,WQTE360,,,,,,MULTI_POINT,,,,,,41.099604 -80.651573; 41.237971 -80.822006,,,,"WFMJ Television, Inc.|Bob Flis|101 West Boardman Street\nYoungstown, OH 44503\nUS|bflis@wfmj.com|330-716-0359",2014/03/09-08:00:00.000,,72000,FREQ=DAILY;UNTIL=20141102T040000Z;INTERVAL=1;WKST=SU
140117SPBR0000001,LP_AUX,38;32;35;31,SPBR,WQTE360,,,,,,MULTI_POINT,,,,,,41.099604 -80.651573; 41.237971 -80.822006,,,,"WFMJ Television, Inc.|Bob Flis|101 West Boardman Street\nYoungstown, OH 44503\nUS|bflis@wfmj.com|330-716-0359",2014/11/02-09:00:00.000,,72000,FREQ=DAILY;UNTIL=20150101T050000Z;INTERVAL=1;WKST=SU
140409KEYB1098452,LP_AUX,20;21;26;29;31;32;33;35;36;39;40;41;43;45;46;47;49,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,40.428582 -79.666621,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/04/09-14:30:00.000,2014/04/11-03:59:00.000,,
140409KEYB4938461,LP_AUX,20;21;26;31;32;33;36;39;40;43;45;46;47;49,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,40.427981 -79.751173,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/04/09-14:41:00.000,2014/04/11-03:59:00.000,,
130322SPBR0000002,LP_AUX,32;5;2;21;36;6;31,SPBR,BLP00698,,,,,,MULTI_POINT,,,,,,40.435889 -79.868361,,,,"WTAE Hearst Television Inc.|David Kasperek|400 Ardmore Blvd\nPittsburgh, PA 15221\nUS|dkasperek@hearst.com|412-244-4615",2014/03/04-09:00:00.000,,72000,FREQ=DAILY;UNTIL=20140309T050000Z;INTERVAL=1;WKST=SU
130322SPBR0000002,LP_AUX,32;5;2;21;36;6;31,SPBR,BLP00698,,,,,,MULTI_POINT,,,,,,40.435889 -79.868361,,,,"WTAE Hearst Television Inc.|David Kasperek|400 Ardmore Blvd\nPittsburgh, PA 15221\nUS|dkasperek@hearst.com|412-244-4615",2014/03/09-08:00:00.000,,72000,FREQ=DAILY;UNTIL=20150305T050000Z;INTERVAL=1;WKST=SU
140409KEYB3919123,LP_AUX,20;21;23;26;31;32;33;36;39;40;43;45;46;47;49,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,40.432283 -79.877900,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/04/09-04:00:00.000,2014/04/11-03:59:59.000,,
140409KEYB5855983,LP_AUX,20;21;23;26;31;32;33;36;39;40;43;44;45;46;47;49,KEYB,WQMP499,,,,,,MULTI_POINT,,,,,,40.441901 -79.960439,,,,"NBC|Kevin Parrish|30 ROCKEFELLER PLAZA\nNEW YORK, NY 10112\nUS|kevin.parrish@nbcuni.com|(718) 706-4900",2014/04/09-14:46:00.000,2014/04/11-03:59:00.000,,
